Policy_ID,Date,Product_Type,Policy_Status,Customer_Segment,Distribution_Channel,Policy_Tenure_Months,Renewal_Count,Written_Premium,Sum_Insured,Claim_Count,Claim_Amount,Total_Expense,Fraud_Flag,Anomaly_Flag,Season_Flag,Capital_Reserve,Loss_Ratio,Claim_Frequency,Claim_Severity,Premium_Outstanding,Days_Past_Due,Broker_Exposure,Interest_Rate,Inflation_Rate,Market_Volatility_Index,Data_Quality_Score,Manual_Interventions,Processing_Delay_Days,Hazard_Score,Exposure_At_Risk,Exception_Count,Underwriting_Exception_Flag,Claim_Exception_Flag,Reinsurer_Rating,Expected_Loss,Actual_Loss,State,State_Hazard_Score,Flood_Zone,Cyclone_Zone,Earthquake_Zone,Urban_Rural,Coastal_Flag,Expense_Ratio,Combined_Ratio,Underwriting_Profit,Profitability_Tier,Fraud_Score,Flood_Zone_Score,Cyclone_Zone_Score,Earthquake_Zone_Score,Insurance_Risk,Credit_Risk,Market_Risk,Operational_Risk,CAT_Risk_Exposure,Expected_Claim_Amount_ML,Expected_Loss_Ratio_ML,High_Risk_Prob,AUC,Brier Score,KS Statistic,PSI,VaR (99%),Expected Shortfall,Capital Adequacy,Solvency Ratio,Model Governance & Validation Standards
POL10360,2022-04-01,Marine,Active,Individual,Agent,4,0.0,62930.92,1836650.6349999998,1,43088.8,16522.305,0,0,Summer,252193218,0.6846999853172336,1.1817896426726655e-06,43088.8,4074.54,83.0,15780.125,5.66,7.09,18.19,95,0,2,6.524158754557985,846174.28,2.0,0,0,BBB,45349.990000000005,36440.49,Maharashtra,6,6,5.0,4,Rural,1,0.26254669405754755,0.9472466793747811,3319.814999999995,Good,58.642933278067744,9.496003721959319,7.785942672680263,1.3388473781503423,2.8347986045236153,5.715703421566355,6.316403953357574,4.06486236101985,552057.5336743799,43157.05,0.6857845202525246,0.012825265,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10359,2022-04-01,Motor,Active,Individual,Bancassurance,5,0.0,7678.5,85568.16,1,5365.74,2358.84,0,0,Summer,92934732,0.6988005469818324,2.3850182692399424e-05,5365.74,1434.86,82.0,2935.78,7.22,5.68,24.61,98,2,4,4.745137505741208,41928.4,1.0,0,0,A,5319.2,4436.31,Karnataka,5,4,4.0,4,Rural,1,0.3072006251220942,1.0060011721039266,-46.07999999999993,Loss-Making,60.375410469523125,1.6175494518382099,7.808991147577574,1.799146929290254,1.2865512912839572,4.358134514477948,6.951070536275672,3.4612280029060876,19895.602339571964,6906.851,0.8995052515750146,0.009304024,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10358,2022-04-01,Motor,Active,Individual,Bancassurance,51,1.0,16547.45,163815.08,2,12668.73,4471.12,0,0,Summer,479635968,0.7656001377855802,2.3035638782294667e-05,6334.365,423.68,34.0,1566.81,7.47,5.78,18.25,99,1,4,5.010490491234376,86821.99,2.0,0,0,AAA,11636.45,8535.1,Uttarakhand,7,2,5.0,9,Rural,0,0.2701999401720507,1.0358000779576308,-592.3999999999987,Loss-Making,79.14025822103474,2.3516718131885366,6.385116846117232,5.81566379686611,1.3395033778401175,1.7217836963978572,6.386457346258672,4.765775447679564,43502.07553250461,11160.382,0.6744472312010309,0.015285311,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10357,2022-04-01,Health,Renewed,Individual,Direct,4,0.0,14316.14,249837.37,0,0.0,2194.66,0,0,Summer,324134958,0.0,0.0,0.0,221.96,67.0,5054.26,6.58,4.85,23.1,72,4,9,6.7922848580160124,147404.05,0.0,0,0,BBB,9405.14,9866.45,Kerala,7,7,2.0,5,Urban,1,0.15329970229405412,0.15329970229405412,12121.48,Excellent,76.10852895314618,7.249308663125751,3.457921218602629,7.7541944083516805,0.2966855942018333,3.088103553373751,6.0535192147700165,5.6560678503028345,100121.02968252351,-146.93695,-0.010263726862380066,0.0002642439,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10356,2022-04-01,Travel,Active,SME,Direct,6,0.0,22556.61,496686.38,0,0.0,1023.88,0,0,Summer,469923050,0.0,0.0,0.0,869.54,68.0,211.6,6.35,4.65,27.79,76,1,4,7.566768764934248,193707.69,3.5,0,0,AAA,3785.58,4256.57,Karnataka,5,1,1.0,5,Urban,1,0.04539157258116357,0.04539157258116357,21532.73,Excellent,65.95014034598073,7.015709762866964,8.795073573880764,9.523060487923512,0.2966855942018333,3.4546905073341128,6.381710619786173,6.908771655821885,146574.12982195662,-40.19577,-0.0017819951785162697,0.00068023073,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10355,2022-04-01,Health,Lapsed,Individual,Agent,20,0.0,25306.63,451458.26,2,19526.6,6688.54,0,0,Summer,131557621,0.7716001695998241,6.815520589738818e-06,9763.3,4104.5,0.0,563.9,6.55,5.52,19.48,73,2,6,4.164298454702539,293447.87,0.0,0,0,BBB,18732.7,19817.16,West Bengal,7,9,7.0,1,Urban,1,0.26429990875908804,1.035900078358912,-908.5099999999975,Loss-Making,30.733577433861814,1.9522185834870722,1.7515787953766966,1.617694894648928,1.1788904141549463,2.0417183122646927,5.991559674681447,3.6258940682441887,122200.45115767515,18904.86,0.7470318795904473,9.665301e-05,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10354,2022-04-01,Health,Renewed,Corporate,Online,55,1.0,27841.05,551783.25,1,23397.62,5548.72,0,0,Summer,92246093,0.8404000567507331,2.4490619602879705e-06,23397.62,5324.02,67.0,1439.09,5.98,6.15,20.29,80,3,7,7.520485062555082,408319.6,3.5,0,0,A,20343.47,18325.39,Odisha,8,8,7.0,5,Rural,1,0.19929995456349528,1.0397000113142285,-1105.29,Loss-Making,3.3750350064304047,9.716087999142333,3.0782510766494826,7.80808623698359,1.8404473843594085,5.626153542719903,6.182305383417529,4.826446999448431,307076.1452548466,25726.486,0.9240487096616328,0.027582176,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10353,2022-04-01,Travel,Active,Individual,Bancassurance,8,0.0,5303.87,308664.09,0,0.0,1433.64,0,0,Summer,394692180,0.0,0.0,0.0,1155.33,11.0,122.5,6.95,6.7,21.71,96,2,5,4.746092187310829,169765.25,1.0,0,0,A,3806.89,4280.35,Uttarakhand,7,5,2.0,10,Urban,0,0.27030074266526144,0.27030074266526144,3870.2299999999996,Excellent,91.57557345071278,3.917500098628204,6.245224232697294,3.0677366052286468,0.2966855942018333,1.0635251035145905,7.058736442403304,4.811830952790868,80572.15267018697,-147.65909,-0.02783987694546918,0.0004271957,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10352,2022-04-01,Motor,Active,SME,Direct,10,0.0,21700.7,179309.98,0,0.0,5010.69,0,0,Summer,485955138,0.0,0.0,0.0,6353.0,59.0,7334.94,5.27,4.95,13.48,95,1,3,6.822416267007813,111172.19,0.0,0,0,A,13351.14,11391.05,Assam,8,7,5.0,7,Urban,0,0.23089992488721559,0.23089992488721559,16690.010000000002,Excellent,39.38910062983344,8.130256265636067,9.463615398262458,4.5182096711405375,0.2966855942018333,5.782470187420206,4.448665687616137,2.0872439277416936,75846.29574948833,714.2326,0.03291288322406506,0.00075503933,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10351,2022-04-01,Health,Active,SME,Bancassurance,12,1.0,28006.78,342004.12,1,24556.34,7525.42,0,0,Summer,145109450,0.8767998320406702,1.1245928552141803e-05,24556.34,4337.97,26.0,661.52,5.64,4.25,10.59,81,2,4,3.9148486470615795,88921.07,2.0,0,0,BBB,23378.02,21080.61,Uttar Pradesh,4,1,1.0,5,Urban,0,0.26869993622972727,1.1454997682703976,-4074.9800000000014,Loss-Making,67.6755795100221,4.431317407867731,6.23505126828983,2.907874559150337,2.101327672396963,3.313414903208434,3.896780473319704,5.564414716740016,34811.2530584768,24129.883,0.8615729052929326,0.0235628,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10349,2022-04-01,Motor,Active,SME,Bancassurance,32,1.0,24070.05,242391.9,1,18538.75,5225.61,0,0,Summer,235495167,0.770199895721031,6.992458353966912e-06,18538.75,2332.07,55.0,2615.59,5.87,6.23,18.79,84,1,4,5.231430477492291,143011.22,0.0,0,0,AA,13264.77,11207.18,Kerala,7,8,4.0,2,Rural,1,0.2171000891148959,0.9872999848359268,305.6899999999996,Marginal,50.71045133090893,2.385375901979951,2.0394244964548314,6.232351989026672,1.6563160279557132,3.604456947170089,6.007441559865985,3.3419202993009343,74815.3254931355,16595.451,0.68946475690225,0.030647635,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10348,2022-04-01,Motor,Active,SME,Direct,1,0.0,18663.22,200567.55,1,11252.06,4897.23,0,0,Summer,69071683,0.602900249796123,1.4664268178963315e-05,11252.06,4452.22,22.0,774.57,6.93,3.68,14.87,75,1,3,5.554271052371515,68192.97,1.0,0,0,BB,12073.1,15067.78,Uttar Pradesh,4,6,1.0,4,Urban,0,0.2624000574391771,0.8653003072353,2513.930000000002,Good,96.39175402014799,8.993682092963436,6.589758445847004,6.187914723047134,1.3817778890690147,3.1924714651449677,4.6280448662764915,6.130438011253705,37876.22392462392,14190.87,0.7603655809226649,0.02615469,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10347,2022-04-01,Marine,Active,Corporate,Bancassurance,7,0.0,64466.825,1836650.6349999998,1,55539.1375,16522.305,0,0,Summer,235091309,0.8615150117909482,1.1817896426726655e-06,55539.1375,11663.36,24.0,15780.125,6.26,5.46,23.26,95,1,3,4.1605704681527484,846174.28,1.0,0,0,BBB,45349.990000000005,46779.67,Jharkhand,5,1,4.0,5,Urban,0,0.25629158873575675,1.117806600526705,-7594.6175,Loss-Making,16.917560749201687,2.5792080634498706,2.8764498033492254,7.8471944739646435,3.555170716662335,6.8685846909043775,6.266260826203014,2.014835666629389,352056.7720278415,54305.816,0.8423839146142221,0.0018389542,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10346,2022-04-01,Motor,Active,SME,Direct,18,1.0,17901.17,258961.94,0,0.0,3957.95,0,0,Summer,163784073,0.0,0.0,0.0,2357.43,20.0,648.45,7.59,5.59,19.57,93,2,4,4.939292297881046,189042.22,1.0,0,0,BBB,12351.77,13491.85,West Bengal,7,10,9.5,1,Urban,1,0.2211000733471611,0.2211000733471611,13943.219999999998,Excellent,7.070655678380744,4.243340857420611,2.8925265546454977,2.06059407733912,0.2966855942018333,2.061516873935364,6.485273271155334,1.928444030660207,93373.47812203343,-16.26002,-0.000908321595871564,0.00010429286,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10345,2022-04-01,Property,Renewed,Corporate,Agent,10,0.0,22556.61,1836650.6349999998,2,33330.27,16522.305,0,0,Summer,271763695,1.4776276222357878,2.363579285345331e-06,16665.135,1414.52,60.0,15780.125,7.14,5.12,23.18,70,1,3,5.349470048859276,846174.28,0.0,0,0,AA,39281.21,43629.69,Maharashtra,6,6,4.0,1,Rural,1,0.7324817426022793,2.210109364838067,-27295.964999999997,Loss-Making,90.76723858162417,6.82802217426795,2.448829677167794,3.470498392860636,1.6474207812394346,3.3702384831352767,6.449219459086274,5.552580013974002,452658.3966975063,33911.184,1.503381208158052,0.20027465,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10344,2022-04-01,Fire,Active,Corporate,Agent,45,2.5,64466.825,1836650.6349999998,1,40022.94,16522.305,0,0,Summer,54993433,0.6208300160586473,1.1817896426726655e-06,40022.94,619.17,62.0,4341.85,5.86,3.95,11.99,87,0,1,6.595805014860768,846174.28,3.0,0,0,AAA,45349.990000000005,33461.7,Telangana,4,6,4.0,2,Urban,0,0.25629158873575675,0.877121604794404,7921.5799999999945,Good,70.83375447477518,8.094922117533624,9.384706640205842,9.499396316564376,2.651906760951773,3.0634758001048894,3.9877727620745675,5.614263268785038,558120.0559470201,39729.684,0.6162810653968146,0.0039033901,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10343,2022-04-01,Property,Renewed,SME,Bancassurance,21,1.0,27950.17,586484.47,0,0.0,8566.73,0,0,Summer,102018894,0.0,0.0,0.0,8071.86,51.0,9523.7,7.01,5.13,23.01,83,3,7,5.2202770820208215,199404.72,3.0,0,0,A,17246.13,15249.71,Punjab,2,5,3.0,6,Urban,0,0.30650010357718754,0.30650010357718754,19383.44,Excellent,72.25056641506751,9.306786313925226,4.360062036305451,9.434537059873426,0.2966855942018333,6.281971727368727,6.37957333079962,6.680530337721451,104094.78898627788,317.23303,0.011349950008410057,0.00043992363,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10341,2022-04-01,Motor,Active,Individual,Direct,25,2.0,13036.39,161002.69,2,13089.6,2944.92,0,0,Summer,74367702,1.0040816514387803,3.549186579673737e-05,6544.8,3269.45,87.0,4261.29,6.17,7.14,6.51,98,3,8,4.2111057448624365,56350.94,1.0,0,0,BBB,8772.73,9392.82,Chhattisgarh,5,4,5.0,1,Urban,0,0.2258999615691154,1.2299816130078955,-2998.130000000001,Loss-Making,47.28043877477644,5.000504711594342,2.7873259378083812,5.767698074909456,1.6822425631887514,5.492984406691225,5.228659950626605,3.5027932274083984,23729.97671623985,12569.371,0.9641757490954168,0.38455495,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10361,2022-04-01,Motor,Renewed,SME,Agent,55,2.5,26233.48,232903.26,1,20493.59,6243.57,0,0,Summer,475898563,0.7811998255664137,2.0445850391987844e-05,20493.59,5477.35,24.0,143.36,6.88,6.09,12.4,93,0,2,4.959614874989353,48909.68,1.0,0,0,BBB,16347.65,22037.82,Madhya Pradesh,3,3,2.0,1,Urban,0,0.23800006708984092,1.0191998926562547,-503.6800000000003,Loss-Making,4.285686673364808,6.242181624539856,5.239508382595917,8.816384367810995,2.05307329319576,3.791317348968926,5.634450728421245,1.5809465583216689,24257.31764589693,21074.068,0.8033272123780375,0.17529257,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10318,2022-04-01,Motor,Active,Individual,Bancassurance,27,1.0,14648.4,156144.18,1,11383.27,3527.33,0,0,Summer,464675413,0.7770998880423801,1.1644249545583161e-05,11383.27,1797.15,54.0,5248.38,7.18,6.66,21.16,100,0,1,6.310455082338164,85879.3,1.0,0,0,AA,10584.17,10650.3,Kerala,7,9,2.0,1,Rural,1,0.24079967778050845,1.0178995658228884,-262.2000000000007,Loss-Making,56.98803675433782,8.47320236316001,4.440496299300884,3.1385767492299266,1.3713202392438317,3.2939133779993486,7.072712994504479,2.834307936829321,54193.74651526439,11752.958,0.8023373206502076,0.034349695,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10316,2022-04-01,Motor,Renewed,Individual,Online,23,1.0,14546.36,180123.02,2,9702.42,3075.1,0,0,Summer,295143600,0.6669998542590724,2.4674494074173502e-05,4851.21,756.24,45.0,168.41,7.39,4.28,15.49,76,0,1,4.188607700897298,81055.36,2.0,0,0,BB,9896.55,10311.1,Karnataka,5,1,5.0,4,Urban,1,0.21139996535215683,0.8783998196112293,1768.8400000000006,Good,79.69649285008195,4.5061822409278465,2.7383053553824315,1.1985509081762111,1.2678092966415753,2.376106528528683,5.2219102198336165,5.943581698040554,33950.91050950028,11077.897,0.7615580434512482,0.06568006,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10291,2022-04-01,Marine,Renewed,Individual,Online,25,1.0,53732.62,1396515.74,0,0.0,12546.57,0,0,Summer,128458323,0.0,0.0,0.0,2521.73,31.0,5150.72,6.66,5.76,15.97,79,2,4,4.332091373300149,712223.03,0.0,0,0,A,36591.2,38804.53,Uttarakhand,7,6,2.0,7,Urban,0,0.23350006011246052,0.23350006011246052,41186.05,Excellent,63.92297816353745,2.874310118010827,6.620560321255537,1.6655864272343786,0.2966855942018333,2.6321377717088157,5.768418733492073,4.137803832319173,308541.52441286936,72.14058,0.0013425844342530256,0.00045457063,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10290,2022-04-01,Property,Active,Individual,Agent,3,0.0,33177.26,682870.15,2,20934.85,10613.41,0,0,Summer,253295859,0.6309999680504055,4.723894395545708e-06,10467.425,2490.71,54.0,429.83,7.78,5.59,18.54,78,2,6,5.064096706310297,423379.49,0.0,0,0,A,19462.42,21205.56,Bihar,6,8,5.0,9,Rural,0,0.3199001364187398,0.9509001044691453,1629.0000000000036,Marginal,37.68933700279976,6.979169057706734,3.344050365676525,5.997264108168225,1.1340657312470257,3.6389289110606837,6.449063812158338,3.536071156371423,214403.46808283334,17493.705,0.527279982678648,2.904957e-05,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10289,2022-04-01,Motor,Active,SME,Bancassurance,8,0.0,20748.29,299610.85,0,0.0,6041.9,0,0,Summer,301688917,0.0,0.0,0.0,3418.65,4.0,2787.27,6.85,5.61,25.11,71,1,4,3.312208294304161,98871.58,3.0,0,0,AA,12291.06,11203.37,Madhya Pradesh,3,5,2.0,5,Rural,0,0.2911999012930704,0.2911999012930704,14706.390000000001,Excellent,70.40109117596721,2.7809447054143517,6.769165178456522,2.5109315876499316,0.2966855942018333,1.8783159421819875,6.811646439474229,7.040783060232823,32748.32673469574,-114.99474,-0.005542372086912607,7.174441e-05,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10288,2022-04-01,Property,Active,Individual,Bancassurance,55,2.0,33621.15,885775.41,1,23709.63,9185.3,0,0,Summer,142764370,0.7051998518789512,1.7919910222683377e-06,23709.63,7207.66,35.0,6910.71,6.61,6.06,8.39,77,2,6,6.431381378298155,558038.51,0.0,0,0,A,24343.27,26125.02,Tamil Nadu,7,5,9.5,1,Urban,1,0.2732000541325921,0.9783999060115433,726.2200000000012,Marginal,57.59122838375439,5.157909296212764,6.31013041102228,5.188867184255729,1.806633615148575,5.140959203731509,5.0447521318687105,4.299472365111786,358895.84815872484,25924.285,0.7710707443454492,0.002287994,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10287,2022-04-01,Health,Active,Individual,Agent,28,0.0,23554.84,366188.37,2,17979.41,6979.3,0,0,Summer,117295346,0.7633000266611872,9.102783257906154e-06,8989.705,4665.25,48.0,7505.94,6.26,5.65,24.24,91,2,6,4.934602123987123,219713.02,3.0,0,0,A,13991.82,11367.86,Bihar,6,10,2.0,9,Urban,0,0.2963000385483408,1.059600065209528,-1403.87,Loss-Making,54.52101287026885,3.7827630378414456,7.655448716531061,4.2347988655631035,1.1838533641565636,4.454000056931068,6.481393841886952,5.401512661691545,108419.63351596252,17553.445,0.745216070773565,0.00056869973,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10286,2022-04-01,Property,Active,Individual,Online,16,1.0,20335.91,634324.56,0,0.0,4036.68,0,0,Summer,313971020,0.0,0.0,0.0,1707.81,57.0,2749.26,5.99,4.31,24.54,100,1,4,5.2567111049935535,367908.24,2.0,0,0,AAA,15780.73,13039.8,Goa,6,5,4.0,6,Rural,1,0.1985000917096899,0.1985000917096899,16299.23,Excellent,17.752676035377302,5.506054869914047,2.9558203465631423,3.8216803084905764,0.2966855942018333,3.382803998771837,5.671747856015379,2.5500241465712925,193398.73308266333,-105.38461,-0.005182193127187786,0.00046171475,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10285,2022-04-01,Motor,Lapsed,SME,Agent,9,0.0,19545.35,270842.02,0,0.0,5701.38,0,0,Summer,404688582,0.0,0.0,0.0,5598.95,38.0,5515.62,6.84,6.11,15.48,70,3,6,6.393115226216014,119170.49,1.0,0,0,AAA,12674.98,9929.59,Maharashtra,6,2,5.0,1,Urban,1,0.29170007188410546,0.29170007188410546,13843.969999999998,Excellent,91.02201562010315,2.115864278898192,6.282781602038992,9.566930250142885,0.2966855942018333,4.474030211972419,5.979787846169609,6.650785079684044,76187.06741346233,154.20851,0.007889779991278696,0.00036227962,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10283,2022-04-01,Motor,Active,Individual,Online,37,2.0,10712.85,96501.59,2,8050.71,2173.64,0,0,Summer,293880017,0.7515003010403394,3.0932903902139425e-05,4025.355,2371.49,79.0,803.48,6.58,6.34,14.53,89,1,4,4.9487008582115095,64656.07,1.0,0,0,AAA,8321.3,7545.73,West Bengal,7,8,9.0,1,Rural,1,0.20290025530087696,0.9544005563412163,488.50000000000045,Marginal,84.34813650140156,3.105008636328284,4.447866659605259,1.6906289951240066,1.3801325992450166,4.690733326497921,5.8849913211825635,4.9004761916517445,31996.35490975834,8405.368,0.7846061658720601,0.019430855,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10282,2022-04-01,Marine,Active,Corporate,Direct,23,1.0,64466.825,1836650.6349999998,1,53766.72,16522.305,0,0,Summer,457882668,0.8340215296782493,1.1817896426726655e-06,53766.72,12061.55,84.0,15780.125,6.71,6.82,17.41,99,0,0,5.892663225105823,846174.28,3.0,0,0,AAA,45349.990000000005,46779.67,Odisha,8,9,9.5,3,Rural,1,0.25629158873575675,1.090313118414006,-5822.200000000004,Loss-Making,76.99316539425486,1.797320411483288,6.900270988378674,3.765724725667151,3.451990743462032,9.733333333333334,6.53030252788891,4.904894751455784,498622.0061786398,53360.273,0.8277167897984739,0.005566477,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10281,2022-04-01,Health,Lapsed,SME,Agent,10,0.0,26184.4,405538.71,4,22856.36,7805.57,0,0,Summer,344947197,0.8728998945937275,2.818120940364686e-05,5714.09,4805.26,60.0,2471.77,6.88,6.86,14.42,100,2,6,5.588074324064516,141938.55,3.5,0,0,BB,18165.25,18306.12,Chhattisgarh,5,4,5.0,1,Urban,0,0.2981000137486442,1.1709999083423717,-4477.529999999999,Loss-Making,67.19813512573556,9.43110432339836,7.2542456430581135,3.755021653866108,1.4452636041488618,5.056982194670534,6.283522596596748,5.602462029502395,79316.31668499474,21892.338,0.836083236225577,0.053632364,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10280,2022-04-01,Motor,Renewed,SME,Agent,49,1.0,20808.51,243675.28,0,0.0,6082.33,0,0,Summer,381070485,0.0,0.0,0.0,2619.38,8.0,1194.78,6.71,5.98,19.72,71,2,4,7.624157662416504,170572.7,0.0,0,0,A,15250.94,18648.98,Odisha,8,10,7.0,1,Rural,1,0.29230012144069906,0.29230012144069906,14726.179999999998,Excellent,96.17417885434388,9.987133550749483,6.547539747418295,4.586115013914743,0.2966855942018333,1.6584921208047771,6.337479418895463,5.800201992432705,130047.31577040718,-47.349537,-0.002275489061722918,0.00023677721,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10279,2022-04-01,Motor,Lapsed,Individual,Online,3,0.0,15431.78,171716.91,3,10376.33,2998.39,0,0,Summer,448069708,0.6724000730959099,6.239505930962362e-05,3458.7766666666666,1146.88,5.0,1144.48,8.11,4.36,20.38,76,0,2,5.2400441431163625,48080.73,0.0,0,0,BB,12454.08,8142.91,Haryana,2,4,2.0,5,Urban,0,0.19429968545430273,0.8666997585502126,2057.060000000001,Good,3.2545585284934786,4.176682424258329,9.732761199669161,9.290777091654322,2.0020763361370832,0.7926549342607386,6.131958836515566,1.9638959703152727,25194.51476332592,11969.793,0.7756586063791734,0.0399398,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10278,2022-04-01,Travel,Active,SME,Bancassurance,12,1.0,5769.8,421400.85,0,0.0,1627.08,0,0,Summer,198015497,0.0,0.0,0.0,616.17,34.0,420.19,6.08,3.97,10.23,94,2,6,6.354956153017937,214914.43,1.0,0,0,AA,3626.46,3441.86,Himachal Pradesh,7,4,3.0,8,Urban,0,0.2819993760615619,0.2819993760615619,4142.72,Excellent,80.93140506586676,7.917503825142781,5.199456599754132,8.157820340192767,0.2966855942018333,1.8175389878780124,3.8919475007003843,4.69752835703517,136577.17793008426,-23.210325,-0.0040227261328103,0.00029563758,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL10277,2022-04-01,Motor,Lapsed,Individual,Agent,3,0.0,14917.48,193245.1,0,0.0,4415.57,0,0,Summer,367239477,0.0,0.0,0.0,3391.55,38.0,3060.25,6.85,5.27,13.4,85,4,9,4.1996523769000165,108217.26,2.0,0,0,AAA,9878.68,6247.8,Assam,8,7,1.0,8,Urban,0,0.29599972649535977,0.29599972649535977,10501.91,Excellent,98.47997910963042,1.9037952618919887,5.804181333376684,1.2902852892314072,0.2966855942018333,3.375945997658457,5.290105839910996,7.001162600633456,45447.48731806071,171.1502,0.011473131354594157,8.21932e-05,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
